GROUP,SUB GROUP,PROD ID,SUPPLIER,Supplier name,REFFERENCE,BARCODE,potato,BRAND,PACK ID,UMUNIT,PACKING,PRICE LEV,RETAIL,TAX,TAX RETAIL
FOOD                          ,CHOCOLATES                    ,0100028424,310325    ,MASTER FOODS(BMMI),5000159484336       ,5000159484336       ,TWIX TWIN CAPPUCINNO          ,NONE                                    ,PCS,1,32*46GM     ,1 ,9.3,VAT 5%                                            ,9.765
FOOD                          ,CHOCOLATES                    ,0100028425,310325    ,MASTER FOODS(BMMI),MCH29100            ,6914973603424       ,M&M MILK CANISTER  1,NONE                                    ,PCS,1,100GM       ,1 ,1.05,VAT 5%                                            ,1.105
FOOD                          ,CHOCOLATES                    ,0100028426,310325    ,MASTER FOODS(BMMI),MCH29000            ,6914973603448       ,M&M PNUT CANISTER  1,NONE                                    ,PCS,1,100GM       ,1 ,1.05,VAT 5%                                            ,1.105
FOOD                          ,CHOCOLATES                    ,0100028684,310325    ,MASTER FOODS(BMMI),MCH36204            ,6294001823582       ,SNICKERS MINI 330 GM          ,NONE                                    ,PCS,1,330 GM      ,1 ,2.2,VAT 5%                                            ,2.310
FOOD                          ,CHOCOLATES                    ,0100028686,310325    ,MASTER FOODS(BMMI),MCH37200            ,5000159487221       ,TWIX WHITE 32x46GM            ,NONE                                    ,BOX,32,32x46GM     ,2 ,9.25,VAT 5%                                            ,9.715
FOOD                          ,CHOCOLATES                    ,0100028686,310325    ,MASTER FOODS(BMMI),MCH37200            ,5000159486972       ,TWIX WHITE 46GM               ,NONE                                    ,PCS,1,46 GM       ,1 ,0.3,VAT 5%                                            ,0.315
FOOD                          ,CHOCOLATES                    ,0100028823,310325    ,MASTER FOODS(BMMI),MCH36400            ,4607065371333       ,BOUNTY DOUBLE 55G,NONE                                    ,BOX,32,32X55GM     ,2 ,9.2,VAT 5%                                            ,9.660
FOOD                          ,CHOCOLATES                    ,0100028823,310325    ,MASTER FOODS(BMMI),MCH36400            ,4607065371340       ,BOUNTY DOUBLE 55G,NONE                                    ,PCS,1,55GM        ,1 ,0.3,VAT 5%                                            ,0.315
FOOD                          ,CHOCOLATES                    ,0100028910,310325    ,MASTER FOODS(BMMI),MCH32200            ,5000159417365       ,MALTESERS STD POUCH           ,MALTESERS                               ,PCS,1,24 X 85 GM  ,1 ,0.7,VAT 5%                                            ,0.735
FOOD                          ,CHOCOLATES                    ,0100028981,310325    ,MASTER FOODS(BMMI),MCH37000            ,040000005179        ,M&M CHOCO 24X45GM,M&M                                     ,PCS,1,24X45 GM    ,1 ,0.335,VAT 5%                                            ,0.350
FOOD                          ,CHOCOLATES                    ,0100029830,310325    ,MASTER FOODS(BMMI),MCH37601            ,6294001824145       ,GALAXY DA CHO 5X40G           ,NONE                                    ,PCS,1,5X40GM      ,1 ,1.4,VAT 5%                                            ,1.470
FOOD                          ,CHOCOLATES                    ,0100029898,310325    ,MASTER FOODS(BMMI),MCH37800            ,6294001824176       ,GALAXY WHITE 38GM,GALAXY                                  ,PCS,1,38GM        ,1 ,0.35,VAT 5%                                            ,0.370
FOOD                          ,CHOCOLATES                    ,0100032537,310325    ,MASTER FOODS(BMMI),MCH41600            ,6294001827764       ,SNICKERS CRISPER 180          ,NONE                                    ,PCS,1,180 GM      ,1 ,1.6,VAT 5%                                            ,1.680
FOOD                          ,CHOCOLATES                    ,0100032538,310325    ,MASTER FOODS(BMMI),040000530831        ,040000530831        ,SNICKERS CRISPER 12X          ,NONE                                    ,PCS,1,12X18X720 GM,1 ,4.4,VAT 5%                                            ,4.620
FOOD                          ,CHOCOLATES                    ,0100032539,310325    ,MASTER FOODS(BMMI),MCH41500            ,040000530824        ,SNICKERS CRISPER 40,NONE                                    ,PCS,1,40 GM       ,1 ,0.25,VAT 5%                                            ,0.265
FOOD                          ,CHOCOLATES                    ,0100032540,310325    ,MASTER FOODS(BMMI),MCH41400            ,6221134005684       ,TWIX TRIPLE 25X50 GM          ,NONE                                    ,PCS,1,25X50 GM    ,1 ,7,VAT 5%                                            ,7.350
FOOD                          ,CHOCOLATES                    ,0100032541,310325    ,MASTER FOODS(BMMI),6221134005691       ,6221134005691       ,TWIX TRIPLE 50 GM             ,NONE                                    ,PCS,1,50 GM       ,1 ,0.3,VAT 5%                                            ,0.315
FOOD                          ,CHOCOLATES                    ,0100032542,310325    ,MASTER FOODS(BMMI),MCH41401            ,6221134005714       ,TWIX TRIPLE 4+1FREE           ,NONE                                    ,PCS,1,4+1 X 50 GM ,1 ,1.2,VAT 5%                                            ,1.260
FOOD                          ,CHOCOLATES                    ,0100032549,310325    ,MASTER FOODS(BMMI),mch35200            ,6294001822868       ,GALAXY MINIS 400 GM,NONE                                    ,PCS,1,400 GM      ,1 ,2.65,VAT 5%                                            ,2.785
FOOD                          ,CHOCOLATES                    ,0100296206,310325    ,MASTER FOODS(BMMI),MCH33809            ,6294001828341       ,GALAXY MILK SMOTH CHOCO,NONE                                    ,CTN,24,24X44G      ,2 ,6.8,VAT 5%                                            ,7.140
FOOD                          ,CHOCOLATES                    ,0100296206,310325    ,MASTER FOODS(BMMI),MCH33809            ,6294001828358       ,GALAXY MILK SMOTH CHOCO,NONE                                    ,PCS,1,44G         ,1 ,0.3,VAT 5%                                            ,0.315
FOOD                          ,CHOCOLATES                    ,0100296207,310325    ,MASTER FOODS(BMMI),MCH34104            ,6294001828372       ,GALAXY MILK HAZELNUT,NONE                                    ,CTN,24,24X44G      ,2 ,6.8,VAT 5%                                            ,7.140
FOOD                          ,CHOCOLATES                    ,0100296207,310325    ,MASTER FOODS(BMMI),MCH34104            ,6221134001624       ,GALAXY MILK HAZELNUT,NONE                                    ,PCS,1,44G         ,1 ,0.3,VAT 5%                                            ,0.315
FOOD                          ,CHOCOLATES                    ,0100296208,310325    ,MASTER FOODS(BMMI),MCH28118            ,6294001828396       ,GALAXY CHOC MILK MINI,NONE                                    ,PCS,1,275G        ,1 ,1.8,VAT 5%                                            ,1.890
FOOD                          ,CHOCOLATES                    ,0100296332,310325    ,MASTER FOODS(BMMI),MCH28309            ,6294001828419       ,GALAXY HAZEELNUT MILK MINIS,NONE                                    ,PCS,1,PCS         ,1 ,1.8,VAT 5%                                            ,1.890
FOOD                          ,CHOCOLATES                    ,0100296610,310325    ,MASTER FOODS(BMMI),MCH45000            ,9300682049993       ,MALTESERS HONEYCOMB,NONE                                    ,PCS,1,PCS         ,1 ,1.275,VAT 5%                                            ,1.340
FOOD                          ,CHOCOLATES                    ,0100296850,310325    ,MASTER FOODS(BMMI),MCH45300            ,6221134006308       ,GALAXY CREAM MIXED MINIS,NONE                                    ,PCS,1,PCS         ,1 ,1.275,VAT 5%                                            ,1.340
FOOD                          ,CHOCOLATES                    ,0100297021,310325    ,MASTER FOODS(BMMI),MCH45600            ,040000546894        ,SNICKERS CRUNCHY PEANUT BUTTER,NONE                                    ,PCS,1,PCS         ,1 ,2.3,VAT 5%                                            ,2.415
FOOD                          ,CHOCOLATES                    ,0100297022,310325    ,MASTER FOODS(BMMI),MCH45701            ,040000546856        ,SNICKERS CRUNCHY PEANUT BUTTER,NONE                                    ,PCS,1,PCS         ,1 ,0.3,VAT 5%                                            ,0.315
FOOD                          ,CHOCOLATES                    ,0100297107,310325    ,MASTER FOODS(BMMI),MCH44301            ,6294001828570       ,SNICKERS 4+3 FREE,NONE                                    ,PCS,1,PCS         ,1 ,1,VAT 5%                                            ,1.050
FOOD                          ,CHOCOLATES                    ,0100297116,310325    ,MASTER FOODS(BMMI),MCH32400            ,5000159476928       ,MALTESERS BUCKETS,NONE                                    ,PCS,1,PCS         ,1 ,3.75,VAT 5%                                            ,3.940
FOOD                          ,CHOCOLATES                    ,0100297117,310325    ,MASTER FOODS(BMMI),MCH45100            ,5000159517584       ,GALAXY FLUTES BITES,NONE                                    ,PCS,1,PCS         ,1 ,1,VAT 5%                                            ,1.050
FOOD                          ,CHOCOLATES                    ,0100297295,310325    ,MASTER FOODS(BMMI),MCH33317            ,5000159372510       ,BEST OF MINIS POUCH,NONE                                    ,PCS,1,PCS         ,1 ,2.69,VAT 5%                                            ,2.825
FOOD                          ,CHOCOLATES                    ,0100297309,310325    ,MASTER FOODS(BMMI),MCH42600            ,9300682051941       ,M & M CRISPY,NONE                                    ,PCS,1,PCS         ,1 ,1.1,VAT 5%                                            ,1.155
FOOD                          ,CHOCOLATES                    ,0100297495,310325    ,MASTER FOODS(BMMI),MCH43401            ,6294001828556       ,BEST OF MINIS,NONE                                    ,PCS,1,PCS         ,1 ,1.38,VAT 5%                                            ,1.450
FOOD                          ,CHOCOLATES                    ,0100017398,369409    ,MODERN ARRAYED STORE,02020224            ,8690515230911       ,KENT TOFITA COCOA &           ,                                        ,PCS,1,47G         ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100017399,369409    ,MODERN ARRAYED STORE,02020222            ,8690515230713       ,KENT TOFITA  LEMON &          ,                                        ,PCS,1,47G         ,1 ,0.1,VAT 5%                                            ,0.105
FOOD                          ,CHOCOLATES                    ,0100017400,369409    ,MODERN ARRAYED STORE,02020026            ,8690515118301       ,KENT TOFITA  STRAWBE          ,                                        ,PCS,1,47G         ,1 ,0.1,VAT 5%                                            ,0.105
FOOD                          ,CHOCOLATES                    ,0100017401,369409    ,MODERN ARRAYED STORE,02020208            ,8690515916419       ,KENT RELAX WHITE  ST          ,                                        ,PCS,1,25G         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100017402,369409    ,MODERN ARRAYED STORE,02020207            ,8690515916358       ,KENT RELAX  VANILLA           ,                                        ,PCS,1,25G         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100017403,369409    ,MODERN ARRAYED STORE,02020188            ,8690515915511       ,KENT RELAX  RED BERR          ,                                        ,PCS,1,25G         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100017404,369409    ,MODERN ARRAYED STORE,02020110            ,8690515912749       ,KENT RELAX  XYLITOL           ,                                        ,PCS,1,25G         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100017405,369409    ,MODERN ARRAYED STORE,02020211            ,8690515912817       ,KENT RELAX  WHITE PE          ,                                        ,PCS,1,25G         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100017405,369409    ,MODERN ARRAYED STORE,02020211            ,8690515915818       ,KENT RELAX  WHITE PE          ,                                        ,PCS,1,25G         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100017406,369409    ,MODERN ARRAYED STORE,02020223            ,8690515230812       ,KENT TOFITA RASBERRY          ,                                        ,PCS,1,47G         ,1 ,0.1,VAT 5%                                            ,0.105
FOOD                          ,CHOCOLATES                    ,0100017407,369409    ,MODERN ARRAYED STORE,02020025            ,8690515118257       ,KENT TOFITA ORANGE 4          ,                                        ,PCS,1,47G         ,1 ,0.1,VAT 5%                                            ,0.105
FOOD                          ,CHOCOLATES                    ,0100017408,369409    ,MODERN ARRAYED STORE,02020024            ,8690515118202       ,KENT TOFITA CHERRY 4          ,                                        ,PCS,1,47G         ,1 ,0.1,VAT 5%                                            ,0.105
FOOD                          ,CHOCOLATES                    ,0100017409,369409    ,MODERN ARRAYED STORE,02020124            ,8690515221117       ,KENT TOFITA BLACKBER          ,                                        ,PCS,1,47G         ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100018043,369409    ,MODERN ARRAYED STORE,02020161            ,8690515141316       ,KENT JELIBON SOUR 50          ,                                        ,PCS,1,50G         ,1 ,0.1,VAT 5%                                            ,0.105
FOOD                          ,CHOCOLATES                    ,0100018044,369409    ,MODERN ARRAYED STORE,02020030            ,8690515122605       ,KENT TOPIK GUMMY BUT          ,                                        ,PCS,1,50G         ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100018045,369409    ,MODERN ARRAYED STORE,02020033            ,8690515130358       ,KENT JELIBON TAMTAM           ,                                        ,PCS,1,50G         ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100018046,369409    ,MODERN ARRAYED STORE,02020031            ,8690515130006       ,KENT JELIBON FRUTTY           ,                                        ,PCS,1,50G         ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100018047,369409    ,MODERN ARRAYED STORE,02020032            ,8690515130303       ,KENT JELIBON AYICIK           ,                                        ,PCS,1,50G         ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100018048,369409    ,MODERN ARRAYED STORE,02020034            ,8690515130402       ,KENT JELIBON COLA 50          ,                                        ,PCS,1,50G         ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100018049,369409    ,MODERN ARRAYED STORE,02020221            ,8690515916716       ,KENT SUGAR FREE CHER          ,                                        ,PCS,1,22.5G       ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100018050,369409    ,MODERN ARRAYED STORE,02020229            ,8690515915641       ,KENT S/FREE SPEARMIN          ,                                        ,PCS,1,22.5G       ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100018051,369409    ,MODERN ARRAYED STORE,02020228            ,8690515242211       ,KENT TOFITA JOY LEMO          ,                                        ,PCS,1,30G         ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100018055,369409    ,MODERN ARRAYED STORE,02020233            ,8690515916655       ,KENT RELAX KIDS DRA           ,                                        ,PCS,1,22.5G       ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100018559,369409    ,MODERN ARRAYED STORE,02810001            ,745092000063        ,JELLY BEANS ARAN CAN          ,                                        ,PCS,1,45G         ,1 ,0.45,VAT 5%                                            ,0.475
FOOD                          ,CHOCOLATES                    ,0100020329,369409    ,MODERN ARRAYED STORE,02020152            ,8690515221810       ,KENT TOFITA MIXED MU          ,                                        ,PCS,1,80G         ,1 ,0.25,VAT 5%                                            ,0.265
FOOD                          ,CHOCOLATES                    ,0100020330,369409    ,MODERN ARRAYED STORE,02020241            ,8690515140913       ,KENT JELIBON STRAWBE          ,                                        ,PCS,1,50G         ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100022077,369409    ,MODERN ARRAYED STORE,02810012            ,745092005754        ,KENT ARAN CANDY 50G           ,                                        ,PCS,1,50G         ,1 ,0.425,VAT 5%                                            ,0.445
FOOD                          ,CHOCOLATES                    ,0100023106,369409    ,MODERN ARRAYED STORE,02020160            ,8690515141415       ,KENT JELIBON RASPBER          ,NONE                                    ,PCS,1,80G         ,1 ,0.3,VAT 5%                                            ,0.315
FOOD                          ,CHOCOLATES                    ,0100024845,369409    ,MODERN ARRAYED STORE,02020282            ,8690515594105       ,KENT JELIBON SMILE 5          ,                                        ,PCS,1,50G         ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100028383,369409    ,MODERN ARRAYED STORE,02020089            ,8690515133601       ,JELLYBON GUMMY BEARS          ,NONE                                    ,PCS,1,90G         ,1 ,0.3,VAT 5%                                            ,0.315
FOOD                          ,CHOCOLATES                    ,0100028384,369409    ,MODERN ARRAYED STORE,02060023            ,8718800004334       ,STEENLAND GOLD COINS          ,NONE                                    ,PCS,1,20GM        ,1 ,0.25,VAT 5%                                            ,0.265
FOOD                          ,CHOCOLATES                    ,0100028385,369409    ,MODERN ARRAYED STORE,02820916            ,7610202336055       ,BLANC VANILLE PREMIU          ,NONE                                    ,PCS,1,100GM       ,1 ,1.35,VAT 5%                                            ,1.420
FOOD                          ,CHOCOLATES                    ,0100029565,369409    ,MODERN ARRAYED STORE,02820918            ,7610202170680       ,PREMIUM MILK WITH F/          ,NONE                                    ,PCS,1,100G        ,1 ,1.35,VAT 5%                                            ,1.420
FOOD                          ,CHOCOLATES                    ,0100029566,369409    ,MODERN ARRAYED STORE,02020247            ,8690515140944       ,JELLIBON  STREWBERRY          ,NONE                                    ,PCS,1,90G         ,1 ,0.3,VAT 5%                                            ,0.315
FOOD                          ,CHOCOLATES                    ,0100029805,369409    ,MODERN ARRAYED STORE,02020162            ,8690515141149       ,JELLIBON COLA 80GM            ,NONE                                    ,PCS,1,80G         ,1 ,0.3,VAT 5%                                            ,0.315
FOOD                          ,CHOCOLATES                    ,0100031859,369409    ,MODERN ARRAYED STORE,02020292            ,7622210654885       ,JELB GUMMY BEAR               ,NONE                                    ,PCS,1,40G         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100031860,369409    ,MODERN ARRAYED STORE,02020295            ,7622210655271       ,JELB TOPIK                    ,NONE                                    ,PCS,1,40G         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100031861,369409    ,MODERN ARRAYED STORE,02020294            ,7622210655202       ,JELB COLA                     ,NONE                                    ,PCS,1,40G         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100031862,369409    ,MODERN ARRAYED STORE,02020293            ,7622210655318       ,JELB FRUIT                    ,NONE                                    ,PCS,1,40G         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100295678,369409    ,MODERN ARRAYED STORE,02020296            ,4199074654908       ,JELB STRAWB,NONE                                    ,PCS,1,PCS         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100295679,369409    ,MODERN ARRAYED STORE,02020298            ,7622210654908       ,JELIBON STRAWBERRY,NONE                                    ,PCS,1,PCS         ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100295819,39565     ,NASS FOODS,300919              ,5010238013678       ,CADBURYS DAIRY MILK SWIRL,NONE                                    ,PCS,1,PCS         ,1 ,0.8,VAT 5%                                            ,0.840
FOOD                          ,CHOCOLATES                    ,0100295820,39565     ,NASS FOODS,ICRPSMDM03          ,5010693601366       ,del monte raspberry smoothie,NONE                                    ,PCS,1,PCS         ,1 ,0.7,VAT 5%                                            ,0.735
FOOD                          ,CHOCOLATES                    ,0100295821,39565     ,NASS FOODS,ICMGSMDM03          ,5010693601373       ,DEL MONTE MANGO SMOOTHIE,NONE                                    ,PCS,1,PCS         ,1 ,0.7,VAT 5%                                            ,0.735
FOOD                          ,CHOCOLATES                    ,0100295822,39565     ,NASS FOODS,300419              ,5010238016495       ,DAIM STICK,NONE                                    ,PCS,1,PCS         ,1 ,0.7,VAT 5%                                            ,0.735
FOOD                          ,CHOCOLATES                    ,0100295823,39565     ,NASS FOODS,311219              ,5010238017300       ,TOBLERONE STICK,NONE                                    ,PCS,1,PCS         ,1 ,0.7,VAT 5%                                            ,0.735
FOOD                          ,CHOCOLATES                    ,0100001447,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0012124805          ,5000426854640       ,NSTL K/K CHNKY 24X50G         ,NESTLE                                  ,BOX,24,24X48GM     ,3 ,5.5,VAT 5%                                            ,5.775
FOOD                          ,CHOCOLATES                    ,0100001447,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0012124805          ,5000426154641       ,NSTL K/KAT CHNKY 48G          ,NESTLE                                  ,PCS,1,48 GM       ,1 ,0.25,VAT 5%                                            ,0.265
FOOD                          ,CHOCOLATES                    ,0100001447,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0012124805          ,7613032862350       ,NSTL K/KAT CHNKY 50G          ,NESTLE                                  ,PCS,1,48 GM       ,1 ,0.25,VAT 5%                                            ,0.265
FOOD                          ,CHOCOLATES                    ,0100001794,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0012049129          ,5000189834026       ,KIT KAT 2F 21GM-SING          ,NESTLE                                  ,BOX,36,36x21gm     ,2 ,4.2,VAT 5%                                            ,4.410
FOOD                          ,CHOCOLATES                    ,0100001794,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0012049129          ,50251605            ,KIT KAT 2F 21GM-SING          ,NESTLE                                  ,PCS,1,21 GM       ,1 ,0.1,VAT 5%                                            ,0.105
FOOD                          ,CHOCOLATES                    ,0100001795,310362    ,NESTLE BAHRAIN TRADING W.L.L.,001451              ,5000189818224       ,KIT KAT 4F 48GM-SING          ,NESTLE                                  ,BOX,24,24x48 GM    ,2 ,3.075,VAT 5%                                            ,3.230
FOOD                          ,CHOCOLATES                    ,0100001795,310362    ,NESTLE BAHRAIN TRADING W.L.L.,001451              ,50189380            ,KIT KAT 4F 48GM-SING          ,NESTLE                                  ,PCS,1,48 GM       ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100001796,310362    ,NESTLE BAHRAIN TRADING W.L.L.,001544              ,6001025265515       ,KIT KAT 3F 36x25GM.           ,NESTLE                                  ,CTN,36,36x 25GM    ,2 ,3.3,VAT 5%                                            ,3.465
FOOD                          ,CHOCOLATES                    ,0100001796,310362    ,NESTLE BAHRAIN TRADING W.L.L.,001544              ,6001025265508       ,KIT KAT 3F 25GM-SING          ,NESTLE                                  ,PCS,1,25 GM       ,1 ,0.1,VAT 5%                                            ,0.105
FOOD                          ,CHOCOLATES                    ,0100001797,310362    ,NESTLE BAHRAIN TRADING W.L.L.,009298              ,5000189905818       ,Q/STREET TIN 240GM            ,MACKINTOSH                              ,PCS,1,240 GM      ,1 ,1.875,VAT 5%                                            ,1.970
FOOD                          ,CHOCOLATES                    ,0100003348,310362    ,NESTLE BAHRAIN TRADING W.L.L.,009185              ,9300605018607       ,K/KT CHNK CRML 24X65G         ,NESTLE                                  ,BOX,36,36X65 GM    ,3 ,10.5,VAT 5%                                            ,11.025
FOOD                          ,CHOCOLATES                    ,0100003348,310362    ,NESTLE BAHRAIN TRADING W.L.L.,009185              ,9300605018600       ,K/KAT CHNKY CRML 65G          ,NESTLE                                  ,PCS,1,65 GM       ,1 ,0.35,VAT 5%                                            ,0.370
FOOD                          ,CHOCOLATES                    ,0100003349,310362    ,NESTLE BAHRAIN TRADING W.L.L.,009253              ,5000426174342       ,KITKAT WHITE 2 FINGE          ,NESTLE                                  ,BOX,48,48x20GM     ,3 ,4.195,VAT 5%                                            ,4.405
FOOD                          ,CHOCOLATES                    ,0100003349,310362    ,NESTLE BAHRAIN TRADING W.L.L.,009253              ,50426966            ,KITKAT WHITE 2F 20GM          ,NESTLE                                  ,PCS,1,20 GM       ,1 ,0.1,VAT 5%                                            ,0.105
FOOD                          ,CHOCOLATES                    ,0100004250,310362    ,NESTLE BAHRAIN TRADING W.L.L.,001604              ,5000426103151       ,NSTL K/KAT 2F 8x21GM          ,NESTLE                                  ,PCS,1,8x21GM      ,1 ,0.875,VAT 5%                                            ,0.920
FOOD                          ,CHOCOLATES                    ,0100004252,310362    ,NESTLE BAHRAIN TRADING W.L.L.,001331              ,5000189566712       ,NESTLE AERO 24x37G            ,NESTLE                                  ,BOX,24,24X67GM     ,3 ,3.195,VAT 5%                                            ,3.355
FOOD                          ,CHOCOLATES                    ,0100004252,310362    ,NESTLE BAHRAIN TRADING W.L.L.,001331              ,50249879            ,NESTLE AERO 37GM.             ,NESTLE                                  ,PCS,1,37 GM.      ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100004253,310362    ,NESTLE BAHRAIN TRADING W.L.L.,001335              ,5000189752313       ,NSTL AERO M/PK236.9G          ,NESTLE                                  ,PCS,1,236.9 GM    ,1 ,1.25,VAT 5%                                            ,1.315
FOOD                          ,CHOCOLATES                    ,0100004254,310362    ,NESTLE BAHRAIN TRADING W.L.L.,12320189            ,5000189369795       ,AFTER 8 CHCLTE 200GM          ,AFTER EIGHT                             ,PCS,1,200 GM      ,1 ,0.875,VAT 5%                                            ,0.920
FOOD                          ,CHOCOLATES                    ,0100004256,310362    ,NESTLE BAHRAIN TRADING W.L.L.,001122              ,8992696406551       ,POLO MINTS MINI 180G          ,POLO                                    ,PCS,1,180 GM      ,1 ,0.45,VAT 5%                                            ,0.475
FOOD                          ,CHOCOLATES                    ,0100004257,310362    ,NESTLE BAHRAIN TRADING W.L.L.,12250542            ,5000426171167       ,NESTLE SMRTS 24X40GM          ,NESTLE                                  ,BOX,24,24X40GM     ,3 ,5.5,VAT 5%                                            ,5.775
FOOD                          ,CHOCOLATES                    ,0100004257,310362    ,NESTLE BAHRAIN TRADING W.L.L.,12250542            ,50249466            ,NESTLE SMARTIES 40GM          ,NESTLE                                  ,PCS,1,40 GM       ,1 ,0.25,VAT 5%                                            ,0.265
FOOD                          ,CHOCOLATES                    ,0100004258,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0009360043          ,8992696409668       ,NSTL POLO FRT 24x24G          ,NESTLE                                  ,BOX,24,24X24 GM    ,3 ,2.2,VAT 5%                                            ,2.310
FOOD                          ,CHOCOLATES                    ,0100004258,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0009360043          ,89926437            ,NESTLE POLO FRT 24G           ,NESTLE                                  ,PCS,1,24 GM       ,1 ,0.1,VAT 5%                                            ,0.105
FOOD                          ,CHOCOLATES                    ,0100004259,310362    ,NESTLE BAHRAIN TRADING W.L.L.,009395              ,6294003509026       ,NESTLE TOLA 1F 25GM           ,NESTLE                                  ,BOX,24,24X24GM     ,3 ,1.1,VAT 5%                                            ,1.155
FOOD                          ,CHOCOLATES                    ,0100004259,310362    ,NESTLE BAHRAIN TRADING W.L.L.,009395              ,6294003509019       ,NESTLE TOLA 1F 25GM           ,NESTLE                                  ,PCS,1,24 GM       ,1 ,0.05,VAT 5%                                            ,0.055
FOOD                          ,CHOCOLATES                    ,0100004260,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0012085886          ,6291003045370       ,NESTLE TOLA 24x50G            ,NESTLE                                  ,BOX,24,24X50GM     ,3 ,3.4,VAT 5%                                            ,3.570
FOOD                          ,CHOCOLATES                    ,0100004260,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0012085886          ,6291003045363       ,NESTLE TOLA 2F 50GM           ,NESTLE                                  ,PCS,1,50 GM       ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,CHOCOLATES                    ,0100004261,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0012069050          ,7613030203834       ,NESTLE LION KING 65G          ,NESTLE                                  ,PCS,1,65 GM       ,1 ,0.25,VAT 5%                                            ,0.265
FOOD                          ,CHOCOLATES                    ,0100004261,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0012069050          ,5900862024488       ,NESTLE LION KING 65G          ,NESTLE                                  ,PCS,1,65 GM       ,1 ,0.25,VAT 5%                                            ,0.265
FOOD                          ,CHOCOLATES                    ,0100004262,310362    ,NESTLE BAHRAIN TRADING W.L.L.,009361              ,5900862024556       ,NSTL LION PNT 18x62G          ,NESTLE                                  ,BOX,18,18X62GM     ,3 ,3.195,VAT 5%                                            ,3.355
FOOD                          ,CHOCOLATES                    ,0100004262,310362    ,NESTLE BAHRAIN TRADING W.L.L.,009361              ,5900862024549       ,NSTL LION PEANUT 62G          ,NESTLE                                  ,PCS,1,62 GM       ,1 ,0.2,VAT 5%                                            ,0.210
FOOD                          ,CHOCOLATES                    ,0100004263,310362    ,NESTLE BAHRAIN TRADING W.L.L.,0012069051          ,5900862024464       ,NESTLE LION 24X33GM.          ,NESTLE                                  ,BOX,24,24X33GM     ,3 ,2.2,VAT 5%                                            ,2.310
