GROUP,SUB GROUP,PROD ID,SUPPLIER,Supplier name,REFFERENCE,BARCODE,potato,BRAND,PACK ID,UMUNIT,PACKING,PRICE LEV,RETAIL,TAX,TAX RETAIL
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100010587,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,MHCRE02             ,5000136055450       ,MAXWELL COFFEE 100GM          ,MAXWELL                                 ,PCS,1,100 GM      ,1 ,1.475,VAT 5%                                            ,1.550
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100010588,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,GF277               ,5000136055443       ,MAXWELL COFFEE 200GM          ,MAXWELL                                 ,PCS,1,200 GM      ,1 ,2.8,VAT 5%                                            ,2.940
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100010590,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,MHCFD02             ,7622300026912       ,MAXWELL SELECT 100G           ,MAXWELL                                 ,PCS,1,100 GM      ,1 ,2.475,VAT 5%                                            ,2.600
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100010591,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,MHCFD03             ,7622300026943       ,MAXWELL SELECT 200G           ,MAXWELL                                 ,PCS,1,200 GM      ,1 ,4.2,VAT 5%                                            ,4.410
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100013000,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,LNTP02              ,5013531999540       ,LEONE T/PWDR 450+50G          ,NONE                                    ,PCS,1,450+50 GM   ,1 ,1.095,VAT 0%                                            ,1.095
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100013001,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,LNTP03              ,5013531999557       ,LEONE T/PWDR 225+25G          ,NONE                                    ,PCS,1,225+25 GM   ,1 ,0.725,VAT 0%                                            ,0.725
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100013002,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,LNTJ01              ,000023022836        ,LEONE T/PWDR 500 G,NONE                                    ,PCS,1,500GM       ,1 ,1.725,VAT 0%                                            ,1.725
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100013003,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,LNTJ02              ,2001002013430       ,LEONE T/PW 225+25 GM,NONE                                    ,PCS,1,250GM       ,1 ,0.9,VAT 0%                                            ,0.900
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016611,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWGLB3              ,070177087784        ,TWININGS GREEN TEA &          ,                                        ,PCS,1,25*2GM      ,1 ,1.275,VAT 0%                                            ,1.275
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016612,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWGEB3              ,070177116088        ,TWININGS GREEN EARL           ,                                        ,PCS,1,25*2GM      ,1 ,1.5,VAT 0%                                            ,1.500
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016613,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEGB1              ,070177025694        ,TWININGS  EARL GREY           ,                                        ,PCS,1,100*2GM     ,1 ,3.5,VAT 0%                                            ,3.500
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016614,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,07017711530         ,07017711530         ,TWININGS GREEN TEA&           ,                                        ,PCS,1,100*2GM     ,1 ,2.825,VAT 0%                                            ,2.825
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016615,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEGB3              ,070177010768        ,TWININGS EARL GREY 2          ,                                        ,PCS,1,25*2GM      ,1 ,1.275,VAT 0%                                            ,1.275
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016616,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWLEB3              ,070177046088        ,TWININGS LEMON FLVRD          ,                                        ,PCS,1,25*2GM      ,1 ,0.9,VAT 0%                                            ,0.900
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016617,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEGP1              ,070177026196        ,TWININGS EARL GREY            ,                                        ,PCS,1,200GM       ,1 ,2.5,VAT 0%                                            ,2.500
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016618,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWGTP1              ,070177043292        ,TWININGS GUNPOWDER G          ,                                        ,PCS,1,200GM       ,1 ,2.5,VAT 0%                                            ,2.500
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016619,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEBB1              ,070177025700        ,TWININGS ENGLISH BRE          ,                                        ,PCS,1,100*2GM     ,1 ,3.05,VAT 0%                                            ,3.050
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016620,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEBP1              ,070177026189        ,TWININGS ENGLISH BRE          ,                                        ,PCS,1,200GM       ,1 ,2.5,VAT 0%                                            ,2.500
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016625,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,CDCC01              ,5000312000670       ,CADBURY DRINKING CHO,                                        ,PCS,1,250G        ,1 ,1.1,VAT 5%                                            ,1.155
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016627,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,CDCC02              ,5000312000700       ,CADBURY COCOA 250G,                                        ,PCS,1,250G        ,1 ,1.8,VAT 5%                                            ,1.890
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016769,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEBB4              ,070177051204        ,TWININGS E/BREAKFAST          ,                                        ,PCS,1,25*2GM      ,1 ,1.15,VAT 0%                                            ,1.150
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100017498,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWPGB3              ,070177086664        ,TWININGS PURE GREEN           ,                                        ,PCS,1,25*2GM      ,1 ,1.275,VAT 0%                                            ,1.275
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100017499,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWCTB3              ,070177118518        ,TWININGS TEA CAMOMIL          ,                                        ,PCS,1,25*2GM      ,1 ,1.4,VAT 0%                                            ,1.400
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100017920,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEGB4              ,070177051174        ,TWININGS E/ GREY TEA          ,                                        ,PCS,1,25*2GM      ,1 ,1.25,VAT 0%                                            ,1.250
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100018108,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWLGB3              ,070177118563        ,TWININGS LEMON&GINGE          ,                                        ,PCS,1,25S         ,1 ,1,VAT 0%                                            ,1.000
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100018109,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEBB3              ,070177173913        ,TWININGS ENGLISH B/F,                                        ,PCS,1,25S         ,1 ,1.275,VAT 0%                                            ,1.275
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100018109,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEBB3              ,070177010775        ,TWININGS ENGLISH B/F,                                        ,PCS,1,25S         ,1 ,1.275,VAT 0%                                            ,1.275
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100018110,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWGTB3              ,070177063597        ,TWININGS GREEN &MINT          ,                                        ,PCS,1,25S         ,1 ,1.475,VAT 0%                                            ,1.475
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100018937,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWGTB1              ,070177115302        ,TWININGS GREEN TAE M          ,                                        ,PCS,1,100'S       ,1 ,3.65,VAT 0%                                            ,3.650
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100019043,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWJAB3              ,070177011710        ,TWININGS JASMINE GRE          ,                                        ,PCS,1,25X2GM      ,1 ,1.4,VAT 0%                                            ,1.400
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100019044,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWDAB3              ,070177010799        ,TWININGS DARJEELING           ,                                        ,PCS,1,25X2GM      ,1 ,1,VAT 0%                                            ,1.000
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100019841,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWPGB1              ,070177247409        ,TWININGS PURE GREEN           ,                                        ,PCS,1,100x2GM     ,1 ,3.5,VAT 0%                                            ,3.500
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100020475,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,HOTH01              ,8901571001361       ,HORLICKS REGUL 1000G          ,HORLICKS                                ,PCS,1,1000GM      ,1 ,3.325,VAT 0%                                            ,3.325
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100021132,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,MHCRG02             ,043000033197        ,MAXWELL COFFEE 326GM          ,MAXWELL                                 ,PCS,1,326 GM      ,1 ,1.85,VAT 5%                                            ,1.945
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100023393,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,070177050603        ,070177050603        ,TWINGS EARL GREY 10S          ,NONE                                    ,PCS,1,10*2GM      ,1 ,0.5,VAT 0%                                            ,0.500
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100023394,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,070177256388        ,070177256388        ,TWINGS GRN T MNT 10S          ,NONE                                    ,PCS,1,10*2GM      ,1 ,0.5,VAT 0%                                            ,0.500
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100029124,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,070177072827        ,070177072827        ,TWININGS INFUSIONS P          ,                                        ,PCS,1,25*1GM      ,1 ,1.6,VAT 0%                                            ,1.600
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100029942,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,070177173401        ,070177173401        ,GREEN TEA  & LEMON            ,NONE                                    ,PCS,1,25S         ,1 ,1.475,VAT 0%                                            ,1.475
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100029943,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,070177173395        ,070177173395        ,TWININGS PURE GREEN           ,NONE                                    ,PCS,1,25S         ,1 ,1.4,VAT 0%                                            ,1.400
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100030046,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,070177173388        ,070177173388        ,TW.TEA GREEN TEA & M,NONE                                    ,PCS,1,25S*2GM     ,1 ,1.55,VAT 0%                                            ,1.550
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100030047,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,070177072773        ,070177072773        ,TW.TEA ENGLISK B/FAS          ,NONE                                    ,PCS,1,200GM       ,1 ,3.25,VAT 0%                                            ,3.250
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100030325,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,070177173418        ,070177173418        ,TWININGS JASMINE GRE,NONE                                    ,PCS,1,25S*2G      ,1 ,1.4,VAT 0%                                            ,1.400
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100030508,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEGP               ,070177072766        ,TWININGS TEA  EARL G          ,NONE                                    ,PCS,1,200GM       ,1 ,3.575,VAT 0%                                            ,3.575
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100030592,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEGB3*             ,070177074562        ,TWININGS EARL GREY T          ,NONE                                    ,PCS,1,25S         ,1 ,1.3,VAT 0%                                            ,1.300
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100030593,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWEBB3*             ,070177074579        ,TWININGS ENGLISH B/F          ,NONE                                    ,PCS,1,25S         ,1 ,1.275,VAT 0%                                            ,1.275
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100030760,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWLGB3*             ,070177072810        ,TW.LEMON & GINGER HE          ,NONE                                    ,PCS,1,25S         ,1 ,1.6,VAT 0%                                            ,1.600
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100031964,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,8714599514849       ,8714599514849       ,MAXWELL HOUSE FD SEL,NONE                                    ,PCS,1,100GM       ,1 ,2.625,VAT 5%                                            ,2.755
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100032322,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,MHCFD03*            ,8714599516270       ,MAXWELL HOUSE FR SEL          ,NONE                                    ,PCS,1,200GM       ,1 ,5,VAT 5%                                            ,5.250
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100295962,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TFPLM01             ,7622210375469       ,KRAFT CCS ORIGINAL,NONE                                    ,PCS,1,PCS         ,1 ,0.85,VAT 0%                                            ,0.850
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100296441,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWCTB4              ,070177178208        ,TW.TEA CAMOMILE T/BAG,NONE                                    ,PCS,1,PCS         ,1 ,1.675,VAT 0%                                            ,1.675
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100296878,310006    ,A.LATIF AL AUJAN FOOD INTERNATIONAL,TWPPB4              ,070177178215        ,TWININGS PURE PEPPERMINT,NONE                                    ,PCS,1,PCS         ,1 ,1.75,VAT 0%                                            ,1.750
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100028971,310016    ,ABUDAWOOD AL SAFFAR COMPANY,34301001            ,9312631801101       ,DILMAH ORIGINAL PREM          ,                                        ,PCS,1,50 GM       ,1 ,0.3,VAT 0%                                            ,0.300
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100028972,310016    ,ABUDAWOOD AL SAFFAR COMPANY,34304001            ,9312631142433       ,DILMAH GREEN PURE GR,NONE                                    ,PCS,1,30 GM       ,1 ,0.4,VAT 0%                                            ,0.400
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100296996,310016    ,ABUDAWOOD AL SAFFAR COMPANY,34308001            ,9312631122718       ,DILMAH CEYLON GOLD REG,NONE                                    ,PCS,1,PCS         ,1 ,0.675,VAT 5%                                            ,0.710
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100029544,39542     ,Advanced Marketing & Distribution Co,14116HOF0           ,6271100041635       ,TURKISH CAFE WITH CA          ,NONE                                    ,PCS,1,250G        ,1 ,1.7,VAT 5%                                            ,1.785
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100033389,310022    ,AHMADI INDUSTRIES -PEPSI,6281168002868       ,6281168002868       ,LIPTON GREEN TEA MIN,NONE                                    ,PCS,1,275ML       ,1 ,0.25,VAT 5%                                            ,0.265
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100033390,310022    ,AHMADI INDUSTRIES -PEPSI,6281168002851       ,6281168002851       ,LIPTON GREEN TEA JAS,NONE                                    ,PCS,1,275ML       ,1 ,0.25,VAT 5%                                            ,0.265
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100012494,310432    ,AL AMIN DISTRIBUTION,AMS0014             ,6281013231139       ,RABE EXP T/BG 100x2G          ,NONE                                    ,PCS,1,100x2GM     ,1 ,1.15,VAT 0%                                            ,1.150
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100012497,310432    ,AL AMIN DISTRIBUTION,AMS0003             ,6281013113008       ,RABEA T/BAG GRN 450G          ,NONE                                    ,PCS,1,450GM       ,1 ,1.16,VAT 0%                                            ,1.160
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100018353,310432    ,AL AMIN DISTRIBUTION,AMS0007             ,6281013231009       ,RABEA TEA BAG 100S            ,                                        ,PCS,1,100 X2 GM   ,1 ,1.275,VAT 0%                                            ,1.275
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100026967,310432    ,AL AMIN DISTRIBUTION,USC0013             ,6281011506734       ,SWEEVA SWEETNER 50SA          ,NONE                                    ,PCS,1,24*50S      ,1 ,1.25,VAT 5%                                            ,1.315
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100026968,310432    ,AL AMIN DISTRIBUTION,USC0017             ,6281011421846       ,SWEEVA SWEETNER 100           ,NONE                                    ,PCS,1,12*100S     ,1 ,1.025,VAT 5%                                            ,1.075
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100027846,310432    ,AL AMIN DISTRIBUTION,PUC0149             ,5711953024290       ,STARBUCKS COFFE,NONE                                    ,PCS,1,250ML       ,1 ,1,VAT 5%                                            ,1.050
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100027847,310432    ,AL AMIN DISTRIBUTION,PUC0150             ,5711953026096       ,STARBUCKS FRAPPUCCIN,NONE                                    ,PCS,1,250ML       ,1 ,1,VAT 5%                                            ,1.050
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100027848,310432    ,AL AMIN DISTRIBUTION,PUC0145             ,5711953005251       ,STARBUCKS SEATTLE  L,NONE                                    ,PCS,1,220ML       ,1 ,1.35,VAT 5%                                            ,1.420
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100027849,310432    ,AL AMIN DISTRIBUTION,PUC0147             ,5711953005237       ,STARBUCKS CHOCOLATE,NONE                                    ,PCS,1,220ML       ,1 ,1.35,VAT 5%                                            ,1.420
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100027850,310432    ,AL AMIN DISTRIBUTION,PUC0146             ,5711953005275       ,STARBUCKS CARAMEL MA,NONE                                    ,PCS,1,220ML       ,1 ,1.35,VAT 5%                                            ,1.420
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100027851,310432    ,AL AMIN DISTRIBUTION,PUC0148             ,5711953005305       ,STARBUCKS DOUBLE SHO,NONE                                    ,PCS,1,200ML       ,1 ,1.2,VAT 5%                                            ,1.260
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100027851,310432    ,AL AMIN DISTRIBUTION,PUC0148             ,6291021930696       ,STARBUCKS DOUBLE SHO,NONE                                    ,PRO,2,2X200ML     ,2 ,2.1,VAT 5%                                            ,2.205
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100028781,310432    ,AL AMIN DISTRIBUTION,PUC0158             ,5711953041020       ,STARBUCKS FRAPPUCCIN,NONE                                    ,PCS,1,250ML       ,1 ,1,VAT 5%                                            ,1.050
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100029625,310432    ,AL AMIN DISTRIBUTION,PUC0174             ,5711953024252       ,STARBUCKS CAPPUCINO,NONE                                    ,PCS,1,220ML       ,1 ,1.325,VAT 5%                                            ,1.390
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100029625,310432    ,AL AMIN DISTRIBUTION,PUC0174             ,6291021930689       ,STARBUCKS CAPPUCINO,NONE                                    ,PRO,2,2X220ML     ,2 ,2.3,VAT 5%                                            ,2.415
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100008990,310061    ,AL JAZEERA SWEETS&PICKLES FACTORY,C1103               ,6084000140700       ,AL JAZEERA ARABIC C,AL JAZEERA                              ,PCS,1,250GM       ,1 ,1.5,VAT 5%                                            ,1.575
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100021619,310061    ,AL JAZEERA SWEETS&PICKLES FACTORY,C1107               ,6084000140441       ,AL JAZEERA FRENCH CO          ,AL JAZEERA                              ,PCS,1,250GM       ,1 ,2,VAT 5%                                            ,2.100
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100007635,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,163001              ,80007128            ,LAVAZA RO/COFFE 250G          ,LAVAZZA                                 ,PCS,1,250 GM      ,1 ,2,VAT 5%                                            ,2.100
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100007636,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,163002              ,8000070021341       ,LAVAZZA EXP/COF/B 1K          ,LAVAZZA                                 ,PCS,1,1 KG        ,1 ,6.7,VAT 5%                                            ,7.035
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100007638,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,163003              ,8000070011878       ,LAVAZA EX D COFE250G          ,LAVAZZA                                 ,PCS,1,250 GM      ,1 ,2.025,VAT 5%                                            ,2.125
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100007639,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,163004              ,8000070012875       ,LAVAZA EXP COFFE 250          ,LAVAZZA                                 ,PCS,1,250 GM      ,1 ,2.05,VAT 5%                                            ,2.155
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100007646,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,163005              ,8000070012783       ,LAVAZA QUAL ORO 250G          ,LAVAZZA                                 ,PCS,1,250 GM      ,1 ,1.875,VAT 5%                                            ,1.970
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100007648,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,163008              ,8000070055100       ,LAVAZZA CAPU/ITA 125          ,LAVAZZA                                 ,PCS,1,125 GM      ,1 ,1,VAT 5%                                            ,1.050
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100008142,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,6084000070045       ,6084000070045       ,AL-BAN ARA COFFE 200          ,AL-BANOOSH                              ,PCS,1,200 GM      ,1 ,0.75,VAT 5%                                            ,0.790
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016624,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,038146              ,5000312000687       ,CADBURY DRINKING CHO,                                        ,PCS,1,500G        ,1 ,1.85,VAT 5%                                            ,1.945
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016626,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,038163              ,8901233001258       ,CADBURY BOURNVITA 50          ,                                        ,PCS,1,500G        ,1 ,1.775,VAT 5%                                            ,1.865
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016633,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,028006              ,018400312555        ,HILLS BROS CAPPU DOU          ,                                        ,PCS,1,16 OZ       ,1 ,1.95,VAT 5%                                            ,2.050
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100016663,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,038136              ,5000312000694       ,CADBURY COCOA 125G,                                        ,PCS,1,125G        ,1 ,1.125,VAT 5%                                            ,1.180
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100018343,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,018400312517        ,018400312517        ,H/B CAPPU F/VANILLA           ,SARALEE                                 ,PCS,1,453G        ,1 ,1.95,VAT 5%                                            ,2.050
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100018477,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,038161              ,8901233001265       ,CADBURY BOURNVITA 20          ,                                        ,PCS,1,200G        ,1 ,0.85,VAT 5%                                            ,0.895
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100030946,310062    ,AL JAZIRA GROUP BSC [C] BAHRAIN,JC-TR03-01          ,749921004659        ,TROPICANA SLIM ZERO,NONE                                    ,PCS,1,20*100      ,1 ,1.775,VAT 5%                                            ,1.865
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100013901,310096    ,AL MAYA INTERNATIONAL W.L.L,01080100003         ,8901095029025       ,SOCIETY TEA JAR 450G,NONE                                    ,PCS,1,450 ML      ,1 ,1.925,VAT 0%                                            ,1.925
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100013903,310096    ,AL MAYA INTERNATIONAL W.L.L,01080100001         ,8901095028028       ,SOCIETY TEA JAR 900G          ,                                        ,PCS,1,900 ML      ,1 ,3.85,VAT 0%                                            ,3.850
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100013904,310096    ,AL MAYA INTERNATIONAL W.L.L,01080100002         ,8901095004022       ,SOCIETY TEA JR 225G           ,                                        ,PCS,1,225 ML      ,1 ,1.05,VAT 0%                                            ,1.050
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100013904,310096    ,AL MAYA INTERNATIONAL W.L.L,01080100002         ,8901095030021       ,SOCIETY TEA JR 225G           ,                                        ,PCS,1,225 ML      ,1 ,1.05,VAT 0%                                            ,1.050
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100024476,310096    ,AL MAYA INTERNATIONAL W.L.L,01080100046         ,8901095900034       ,SOCIETY MASALA TEA J,                                        ,PCS,1,225 ML      ,1 ,1.2,VAT 0%                                            ,1.200
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100024477,310096    ,AL MAYA INTERNATIONAL W.L.L,01080100061         ,8901095800112       ,SOCIETY TEA JAR (GIN          ,NONE                                    ,PCS,1,225 ML      ,1 ,1.05,VAT 0%                                            ,1.050
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100028061,310101    ,ALMARAI COMPANY BAHRAIN W.L.L,ALM-4216            ,6281007030991       ,ALMARAI TEA MILK 170          ,NONE                                    ,PCS,1,170G        ,1 ,0.25,VAT 5%                                            ,0.265
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100028061,310101    ,ALMARAI COMPANY BAHRAIN W.L.L,ALM-4216            ,6281007035163       ,ALMARAI TEA MILK 6x170        ,NONE                                    ,PRO,6,6x170GM     ,2 ,1.25,VAT 5%                                            ,1.315
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100028782,310101    ,ALMARAI COMPANY BAHRAIN W.L.L,ALM-4272            ,6281007036320       ,ALMARAI UHT MILK FF           ,NONE                                    ,PCS,1,200ML       ,1 ,2.25,VAT 5%                                            ,2.365
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100028783,310101    ,ALMARAI COMPANY BAHRAIN W.L.L,ALM-4273            ,6281007036313       ,ALMARAI UHT MILK LF           ,NONE                                    ,PCS,1,200ML       ,1 ,0.15,VAT 5%                                            ,0.160
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100029405,310101    ,ALMARAI COMPANY BAHRAIN W.L.L,6281007038928       ,6281007038928       ,ALMARAI NIJOOM MILK           ,ALMARAI                                 ,PCS,1,150ML       ,1 ,0.125,VAT 5%                                            ,0.130
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100029406,310101    ,ALMARAI COMPANY BAHRAIN W.L.L,6281007038942       ,6281007038942       ,ALMARAI NIJOOM MILK           ,NONE                                    ,PCS,1,18*150ML    ,1 ,2.2,VAT 5%                                            ,2.310
FOOD                          ,"TEA , COFFEE & DRINKS         ",0100029407,310101    ,ALMARAI COMPANY BAHRAIN W.L.L,6281007038898       ,6281007038898       ,ALMARAI NIJOOM CHO M          ,ALMARAI                                 ,PCS,1,150ML       ,1 ,0.125,VAT 5%                                            ,0.130
